175.78333;-39.23333;2179220;3
175.61667;-38.23333;2179221;1
175.45;-38.13333;2179222;3
175.71667;-39.26667;2179223;1
175.41667;-39.61667;2179224;2
178.36667;-37.96667;2179225;2
175.65;-37.28333;2179226;3
175.63333;-37.26667;2179227;3
175.08333;-41.38333;2179228;1
174.13333;-36.31667;2179229;1
176.3;-38.4;2179230;1
174.43333;-36.71667;2179231;1
176.33333;-38.4;2179232;1
175.78333;-39.88333;2179233;1
175.35;-39.86667;2179234;2
174.68333;-38.41667;2179235;1
174.66667;-38.46667;2179236;1
177.91667;-38.86667;2179237;2
176.8;-39.91667;2179238;1
175.35;-39.78333;2179239;1
170.36667;-44.66667;2179240;3
170.43333;-44.7;2179241;3
177.61667;-38.53333;2179242;1
177.58333;-38.48333;2179243;1
177.5;-38.55;2179244;2
174.88333;-40.88333;2179245;1
174.08333;-35.76667;2179246;3
173.86667;-42.15;2179247;1
178.18333;-38.1;2179248;1
174.76667;-37.88333;2179249;3
175.88333;-37.11667;2179250;2
175.86667;-37.15;2179251;1
175.06667;-41.35;2179252;1
176.16667;-38.5;2179253;1
178.3;-37.58333;2179254;2
175.5;-39.86667;2179255;3
174.33333;-39.3;2179256;2
168.76667;-44.95;2179257;3
174.41667;-36.31667;2179258;3
175.13333;-41.26667;2179259;3
175.06667;-38.83333;2179260;2
167.68333;-45.63333;2179261;3
174.91667;-39.4;2179262;2
171.7;-41.73333;2179263;2
173.93333;-40.81667;2179264;3
176.09306;-41.02667;2179265;1
176.05;-40.93333;2179266;1
175.91667;-37.55;2179267;2
175.83333;-41.16667;2179268;1
174.05;-35.21667;2179269;1
172.68333;-40.5;2179270;2
174.1;-41.91667;2179271;3
174.45;-35.7;2179272;1
177.95;-39.1;2179273;3
174.8;-36.33333;2179274;1
174.76667;-36.3;2179275;3
177.46667;-38.78333;2179276;1
174.35;-35.38333;2179277;3
174.35;-35.35;2179278;3
174.35;-35.36667;2179279;1
174.4;-35.4;2179280;3
174.35;-35.35;2179281;3
174.38333;-35.36667;2179282;3
173.75;-35.03333;2179283;2
173.75;-35.08333;2179284;3
173.76667;-34.98333;2179285;3
173.75;-35.05;2179286;1
174.5;-35.81667;2179287;3
174.41667;-35.8;2179288;2
174.25;-35.66667;2179289;3
174.31667;-35.71667;2179290;2
174.33333;-35.73333;2179291;2
174.96667;-37.25;2179292;2
175.36667;-36.25;2179293;1
178.23333;-38.56667;2179294;3
173.63333;-41.08333;2179295;3
178.21667;-38.56667;2179296;1
175.63333;-36.73333;2179297;2
175.43333;-36.15;2179298;1
175.61667;-36.71667;2179299;1
173.91667;-40.93333;2179300;1
176.03333;-38.4;2179301;2
174.58333;-36.28333;2179302;3
175.05;-37.46667;2179303;1
173.21667;-35.36667;2179304;1
173.21667;-35.35;2179305;2
175.41667;-36.25;2179306;3
174.86667;-36.6;2179307;1
177.93333;-37.6;2179308;1
177.98333;-37.56667;2179309;2
174.81667;-36.6;2179310;2
174.83333;-36.6;2179311;3
174.75;-36.6;2179312;3
174.76667;-36.63333;2179313;3
175.4;-36.23333;2179314;1
175.73333;-38.78333;2179315;2
175.43333;-36.78333;2179316;1
172.58333;-40.6;2179317;1
177.08333;-38.73333;2179318;3
174.31667;-35.23333;2179319;3
174.3;-35.25;2179320;3
174.9;-39.26667;2179321;2
174.73333;-39.15;2179322;3
173.53333;-41.1;2179323;1
173.51667;-41.11667;2179324;3
173.53333;-41.16667;2179325;1
175.86667;-37.2;2179326;1
175.9;-38.66667;2179327;3
175.86667;-37.2;2179328;1
175.08333;-37.3;2179329;1
175.11349;-37.34914;2179330;2
174.16667;-41.28333;2179331;2
174.16667;-41.28333;2179332;2
175.28333;-39.18333;2179333;2
176.41667;-40.2;2179334;1
176.03333;-39.53333;2179335;1
175.68333;-41.23333;2179336;3
175.16667;-41.41667;2179337;3
175.46667;-41.2;2179338;1
176.63333;-40.4;2179339;2
175.10173;-40.04187;2179340;3
176.63333;-40.4;2179341;1
175.16667;-40.01667;2179342;3
176.41667;-39.53333;2179343;1
176.43333;-39.6;2179344;2
177.78333;-37.68333;2179345;2
174.45;-35.51667;2179346;2
174.46667;-35.51667;2179347;3
174.45;-35.5;2179348;3
174.43333;-36.33333;2179349;1
170.58333;-44.2;2179350;3
173.23333;-42.46667;2179351;1
167.71667;-47.18333;2179352;3
170.15;-43.95;2179353;2
178.05;-38.08333;2179354;1
178.03333;-38.06667;2179355;3
175.41667;-37.38333;2179356;2
175.01667;-38.98333;2179357;3
178.11667;-38.38333;2179358;1
177.71667;-38.86667;2179359;1
174.83333;-39.46667;2179360;1
175.9;-38.18333;2179361;1
176.88333;-39.6;2179362;3
175.3;-37.08333;2179363;3
175.11667;-36.95;2179364;3
173.66667;-35.2;2179365;3
173.98333;-40.75;2179366;1
173.61667;-35.51667;2179367;1
175.5;-36.16667;2179368;2
175.48333;-36.16667;2179369;3
177.06667;-38.46667;2179370;2
175.73333;-39.53333;2179371;2
176.93333;-38.01667;2179372;1
177.00846;-37.94538;2179373;2
176.83333;-38.33333;2179374;3
177;-37.96667;2179375;3
176.23333;-40.86667;2179376;2
176.15;-40.85;2179377;3
176.23333;-40.86667;2179378;3
177;-38.68333;2179379;1
174.03333;-41.01667;2179380;2
175.83333;-41.05;2179381;2
176.15;-40.15;2179382;3
173.76667;-35.45;2179383;3
175.58333;-41.21667;2179384;2
176;-40.85;2179385;2
175.66667;-40.33333;2179386;3
176.96667;-38.2;2179387;1
176.28333;-38.16667;2179388;1
176.26667;-38.16667;2179389;2
174.5;-35.65;2179390;3
173.88333;-35.05;2179391;1
173.4;-35.41667;2179392;2
177.6;-38.8;2179393;3
176.4;-38.1;2179394;1
176.06667;-40.91667;2179395;3
169.25;-43.7;2179396;1
172.1;-40.95;2179397;1
174.23333;-36.18333;2179398;1
174.25;-36.15;2179399;2
174.93333;-37.28333;2179400;2
174.23333;-35.55;2179401;1
174.28333;-35.53333;2179402;2
176.16667;-38.51667;2179403;1
175.41667;-38.93333;2179404;3
175.53333;-39.18333;2179405;2
175.46667;-39.16667;2179406;3
175.55;-40.81667;2179407;2
177.75;-38.75;2179408;2
173.58333;-35.3;2179409;2
173.55;-34.95;2179410;1
175.88333;-38.93333;2179411;3
175.78333;-37.33333;2179412;3
176.01667;-39.23333;2179413;1
176.3;-38.53333;2179414;3
176.53333;-39.56667;2179415;3
175.88333;-38.43333;2179416;1
176;-37.73333;2179417;1
174.43333;-39.63333;2179418;1
173.71667;-35.51667;2179419;1
173.21667;-35.35;2179420;1
174.33333;-36.25;2179421;3
177.55;-39.05;2179422;1
177.6;-39.03333;2179423;3
176.85;-38.56667;2179424;1
174.81667;-39.31667;2179425;1
175.15;-39.76667;2179426;3
175.06667;-39.1;2179427;2
176.56667;-37.9;2179428;1
178.23333;-38.23333;2179429;3
178.3;-37.71667;2179430;3
176.03333;-40.01667;2179431;2
174.86667;-37.03333;2179432;3
168.15;-45.6;2179433;2
166.73333;-45.66667;2179434;3
173.96667;-41.15;2179435;1
169.75;-44.61667;2179436;3
167.91667;-45.86667;2179437;3
168.33333;-45.8;2179438;1
173.45;-41.71667;2179439;1
173.11667;-41.66667;2179440;3
170.01667;-45.2;2179441;1
172.58333;-43.36667;2179442;3
170.23333;-44.71667;2179443;3
173.85;-35.05;2179444;2
175.3;-40.81667;2179445;1
174.86667;-36.85;2179446;2
170.15;-45.9;2179447;2
176.88333;-39.48333;2179448;3
174.86667;-40.86667;2179449;2
171.6;-41.75;2179450;3
168.31667;-46.36667;2179451;1
168.58333;-46.08333;2179452;3
167.15;-46.05;2179453;3
170.91667;-45.08333;2179454;1
175.43333;-40.11667;2179455;2
175.01667;-39.9;2179456;1
167.5;-45.46667;2179457;2
174.98333;-39.9;2179458;3
175;-39.9;2179459;2
172.36667;-43.51667;2179460;2
170.16667;-43.41667;2179461;2
171.41667;-42.41667;2179462;1
170.16667;-43.5;2179463;2
170;-43.5;2179464;3
170.86667;-43.28333;2179465;2
170;-43.5;2179466;3
172.06667;-43.93333;2179467;2
172.03333;-34.18333;2179468;2
166.21667;-50.73333;2179469;2
174.31667;-41.21667;2179470;3
170.58333;-45.85;2179471;1
174.83333;-36.93333;2179472;3
174.85;-36.95;2179473;1
172.38333;-43.35;2179474;2
170.08333;-45.11667;2179475;3
174.73333;-36.86667;2179476;1
174.71667;-36.85;2179477;1
175.2;-41.03333;2179478;2
165.91667;-50.83333;2179479;3
179.02917;-47.74444;2179480;3
176.15833;-37.65;2179481;2
166.03333;-50.86667;2179482;2
171.61667;-43.83333;2179483;3
174;-40.95;2179484;1
168.21667;-45.58333;2179485;3
168.23333;-45.63333;2179486;3
169.71667;-44.4;2179487;3
171.63333;-41.81667;2179488;1
170.66667;-43;2179489;1
166.43333;-45.9;2179490;1
169.08333;-45.46667;2179491;2
172.46667;-41.9;2179492;3
175.31667;-41.43333;2179493;3
169.96667;-46.13333;2179494;2
176.05;-40.13333;2179495;1
171.3;-43.6;2179496;1
167.51667;-46.15;2179497;1
168.76667;-45.73333;2179498;1
169.16667;-44.61667;2179499;3
172.51667;-41.61667;2179500;1
168.8;-44.48333;2179501;1
172.31667;-41.68333;2179502;3
169.9;-44.75;2179503;2
172.45;-41.65;2179504;2
172.48333;-43.16667;2179505;2
167.85;-45.58333;2179506;1
167.93333;-44.73333;2179507;2
173.36667;-42.41667;2179508;1
172.76667;-41.65;2179509;2
169.38333;-46;2179510;2
170.4;-44.76667;2179511;3
173.71667;-34.98333;2179512;3
167.36667;-45.5;2179513;3
175.41667;-39;2179514;3
171.55;-42.86667;2179515;1
173.86667;-35.96667;2179516;1
173.81667;-39.18333;2179517;2
174.73333;-39.76667;2179518;2
175;-39.5;2179519;3
175.6;-38.63333;2179520;3
174.81667;-37.51667;2179521;1
175.53333;-39.48333;2179522;1
168.96667;-45.88333;2179523;1
168.8;-45.85;2179524;2
168.73333;-45.75;2179525;1
169;-45.81667;2179526;1
168.81667;-45.88333;2179527;1
171.93333;-41.83333;2179528;2
170.73333;-44.8;2179529;2
170.81667;-44.08333;2179530;3
173.33333;-41.25;2179531;3
174.51667;-36.28333;2179532;1
169.18333;-43.75;2179533;3
175.5;-41;2179534;3
174.38333;-41.2;2179535;3
175.5;-40.5;2179536;2
174.77557;-41.28664;2179537;3
174.76667;-41.28333;2179538;1
173.76667;-41.83333;2179539;2
173.85;-41.78333;2179540;2
174.16667;-41.85;2179541;1
167.81667;-45.16667;2179542;3
172.03333;-41.55;2179543;3
166.58333;-46.08333;2179544;3
176.18536;-37.72137;2179545;1
173.55;-35.56667;2179546;3
167.31667;-45.43333;2179547;3
171.33333;-43.06667;2179548;1
173.23333;-41.41667;2179549;2
175.41667;-36.83333;2179550;1
168.26667;-47.1;2179551;3
174;-41.2;2179552;3
172.1;-41.01667;2179553;1
172.1;-40.91667;2179554;3
168.21667;-47.06667;2179555;1
166.7;-46.1;2179556;3
170.5;-43.63333;2179557;3
172.75;-43.06667;2179558;3
173.3;-42.5;2179559;1
173.35;-42.05;2179560;2
174.73333;-36.63333;2179561;1
170.86667;-42.96667;2179562;3
174.3;-35.2;2179563;3
170.18333;-45.73333;2179564;2
170.01798;-43.46513;2179565;2
174.75;-36.95;2179566;2
172.4;-43.58333;2179567;3
166.83333;-46.15;2179568;1
174.01667;-41.26667;2179569;3
168.56667;-45.03333;2179570;2
167.31667;-47.21667;2179571;1
170.01667;-45.03333;2179572;1
176.31667;-40.4;2179573;3
172.36667;-40.71667;2179574;2
172.13333;-41.4;2179575;3
175.1;-37.58333;2179576;2
167.55;-47.08333;2179577;1
169.45;-43.86667;2179578;1
169.51667;-43.9;2179579;1
174.56667;-36.33333;2179580;2
174.63333;-39.76667;2179581;2
174.63333;-39.76667;2179582;3
175.23333;-41.53333;2179583;1
169.6;-45.6;2179584;2
169.08333;-45.16667;2179585;1
171.93333;-41.6;2179586;3
171.18333;-42.46667;2179587;1
172.51667;-42;2179588;1
169.95;-43.93333;2179589;3
167.21667;-45.6;2179590;3
172.56667;-42;2179591;3
168.83333;-44.05;2179592;3
170.71667;-45.55;2179593;3
171.75;-44.06667;2179594;1
170.52674;-45.87235;2179595;2
167.96667;-45.6;2179596;1
168;-45.75;2179597;3
173.16667;-41.65;2179598;2
176.53333;-39.4;2179599;1
176.88333;-39.98333;2179600;2
168.81667;-46.03333;2179601;3
166.3;-50.8;2179602;3
168.05;-44.91667;2179603;1
171.45;-43.53333;2179604;1
171.98333;-42.7;2179605;3
172.21667;-42.18333;2179606;2
173.16667;-41.48333;2179607;3
173;-40.88333;2179608;2
171.15;-43.28333;2179609;1
170.4;-43.5;2179610;2
169.65;-46.16667;2179611;2
173.1;-41.71667;2179612;2
169.48333;-46.13333;2179613;3
169.96667;-46.28333;2179614;3
168.78333;-45.73333;2179615;3
169.31667;-45.48333;2179616;1
170.28333;-45.58333;2179617;3
172.71667;-42.9;2179618;1
171.78333;-43.5;2179619;2
172.63333;-43.13333;2179620;3
170.55;-43.88333;2179621;2
173.93333;-42.08333;2179622;3
171.28333;-44.35;2179623;2
171.23333;-44.35;2179624;1
167.98333;-45.5;2179625;2
172.2;-42.1;2179626;1
172.23333;-42.13333;2179627;1
169.16667;-45.71667;2179628;3
168.9;-44.1;2179629;1
173.15;-42.73333;2179630;2
170.58333;-45.71667;2179631;2
175.46667;-39.96667;2179632;3
175.21667;-39.96667;2179633;1
169.01667;-43.96667;2179634;3
174.3;-35.58333;2179635;3
171.55;-42.9;2179636;2
171.05;-43.16667;2179637;3
175.48333;-41.18333;2179638;1
174.66667;-36.4;2179639;2
169.58333;-46.28333;2179640;2
169.58333;-46.25;2179641;3
173.78333;-39.23333;2179642;2
173.81667;-39.23333;2179643;3
173.78333;-41.65;2179644;1
173.16667;-41.61667;2179645;1
173.18333;-42.1;2179646;1
173.11667;-41.61667;2179647;1
174.86667;-41.3;2179648;1
173.36667;-42.28333;2179649;1
169.78333;-43.85;2179650;1
167.18333;-45.61667;2179651;2
169.83333;-43.86667;2179652;3
173.18333;-42.76667;2179653;3
174.13333;-41.83333;2179654;2
172.33333;-42;2179655;3
170.7;-44.2;2179656;3
174.76667;-38.68333;2179657;2
175.56667;-37.21667;2179658;1
173.38333;-41.61667;2179659;2
173.41667;-41.63333;2179660;2
176.53333;-40.13333;2179661;1
172.11667;-41.35;2179662;1
172.41667;-41.43333;2179663;2
172.78333;-41.31667;2179664;2
172.65;-41.41667;2179665;1
170.42233;-43.03822;2179666;3
175;-39.93333;2179667;2
175.25;-39.75;2179668;3
170.5;-43.01667;2179669;3
175.05;-39.93333;2179670;2
175.01667;-39.95;2179671;2
173.45;-41.21667;2179672;3
170;-46.25;2179673;3
169.91667;-46.28333;2179674;3
175.68333;-40.98333;2179675;3
175.23333;-41.33333;2179676;1
173.1;-42.6;2179677;3
170.98333;-45.11667;2179678;1
169.11667;-44.7;2179679;3
169.13333;-44.5;2179680;2
175.4;-38.5;2179681;3
175.68333;-37.73333;2179682;1
168.56667;-45.13333;2179683;3
172.45;-40.83333;2179684;3
171.3;-42.46667;2179685;1
167.25;-45.58333;2179686;3
166.81667;-45.58333;2179687;3
176.6;-40.21667;2179688;2
175.05;-41.13333;2179689;3
168.28333;-46.33333;2179690;3
172.8;-42.6;2179691;1
169.31667;-46.63333;2179692;3
167.83333;-45.5;2179693;2
167.8;-46.95;2179694;1
176.53333;-39.58333;2179695;1
172.68333;-40.88333;2179696;3
167.23333;-45.01667;2179697;3
171.7;-42.88333;2179698;2
166.66667;-45.63333;2179699;3
171.4;-42.86667;2179700;2
170.13333;-43.7;2179701;3
173.05;-41.4;2179702;1
176.41667;-40.56667;2179703;1
173.25;-41.3;2179704;3
168.56667;-45.08333;2179705;2
175.05;-41.11667;2179706;3
172.93333;-43.63333;2179707;3
173.65;-34.93333;2179708;1
176.33333;-39.7;2179709;2
176.38333;-39.63333;2179710;3
176.26667;-39.78333;2179711;3
175.5;-41.41667;2179712;1
173.41667;-41.18333;2179713;1
173.3575;-41.20639;2179714;1
167.78333;-46.38333;2179715;2
167.8;-46.36667;2179716;1
171.86667;-44.03333;2179717;1
171.81667;-43.96667;2179718;2
175.61667;-40.9;2179719;2
172.88333;-43.9;2179720;2
173.66667;-41.28333;2179721;3
172.46667;-40.8;2179722;3
176.7;-39.2;2179723;1
175.16667;-40.63333;2179724;1
175.21667;-39.51667;2179725;1
174.58333;-36.3;2179726;3
174.6;-36.36667;2179727;1
171.28333;-42.3;2179728;2
174.9;-41.23333;2179729;2
175.21667;-41.58333;2179730;1
176.7;-40.01667;2179731;1
172.91667;-41.16667;2179732;2
171.31667;-42.16667;2179733;1
172.88333;-34.48333;2179734;2
176.56667;-39.46667;2179735;2
176.5;-39.45;2179736;2
175.55;-37.15;2179737;3
176.6;-38.15;2179738;1
176.63333;-38.23333;2179739;2
174.1;-39.03333;2179740;2
174.91667;-41.23333;2179741;3
169.5;-46.21667;2179742;3
169.56667;-46.15;2179743;1
174.71667;-36.53333;2179744;3
173.78333;-39.21667;2179745;3
169.45;-44.86667;2179746;3
169.4;-46.25;2179747;2
174.71667;-36.55;2179748;2
